show_id,title,director,genres,cast,production_country,release_year,rating,duration,imdb_score,content_type,date_added
753e23e0-820f-4a9c-8041-eaba14fd35da,23:59,Gilbert Chan,Horror Movies,"Tedd Chan, Stella Chung, Henley Hii, Lawrence Koh, Tommy Kuan, Josh Lai, Mark Lee, Susan Leong, Benjamin Lim",Singapore,2011,R,78 min,4.8,Movie,2018-12-20
753e23e0-820f-4a9c-8041-eaba14fd35da,23:59,Gilbert Chan,International Movies,"Tedd Chan, Stella Chung, Henley Hii, Lawrence Koh, Tommy Kuan, Josh Lai, Mark Lee, Susan Leong, Benjamin Lim",Singapore,2011,R,78 min,4.8,Movie,2018-12-20
664d12b4-7ad8-4454-90c9-70586f70f7a5,25 Kille,Simranjit Singh Hundal,Action & Adventure,"Guggu Gill, Yograj Singh, Sonia Mann, Jimmy Sharma, Sapna Bassi, Lakha Lakhwinder Singh, Sandeep Kaur Sandy, Sardar Sohi",India,2016,TV-14,140 min,5.7,Movie,2018-10-01
664d12b4-7ad8-4454-90c9-70586f70f7a5,25 Kille,Simranjit Singh Hundal,Dramas,"Guggu Gill, Yograj Singh, Sonia Mann, Jimmy Sharma, Sapna Bassi, Lakha Lakhwinder Singh, Sandeep Kaur Sandy, Sardar Sohi",India,2016,TV-14,140 min,5.7,Movie,2018-10-01
664d12b4-7ad8-4454-90c9-70586f70f7a5,25 Kille,Simranjit Singh Hundal,International Movies,"Guggu Gill, Yograj Singh, Sonia Mann, Jimmy Sharma, Sapna Bassi, Lakha Lakhwinder Singh, Sandeep Kaur Sandy, Sardar Sohi",India,2016,TV-14,140 min,5.7,Movie,2018-10-01
f17c185e-4e66-4390-89ee-b43d0d10c4b2,26 Years,Geun-hyun Cho,Dramas,"Goo Jin, Hye-jin Han, Soo-bin Bae, Seul-ong Im, Kyeong-yeong Lee, Gwang Jang, Deok-jae Jo, Eui-sung Kim, Seok-Hwan An, Bok-gi Min",South Korea,2012,TV-MA,135 min,6.5,Movie,2017-10-01
f17c185e-4e66-4390-89ee-b43d0d10c4b2,26 Years,Geun-hyun Cho,International Movies,"Goo Jin, Hye-jin Han, Soo-bin Bae, Seul-ong Im, Kyeong-yeong Lee, Gwang Jang, Deok-jae Jo, Eui-sung Kim, Seok-Hwan An, Bok-gi Min",South Korea,2012,TV-MA,135 min,6.5,Movie,2017-10-01
f17c185e-4e66-4390-89ee-b43d0d10c4b2,26 Years,Geun-hyun Cho,Thrillers,"Goo Jin, Hye-jin Han, Soo-bin Bae, Seul-ong Im, Kyeong-yeong Lee, Gwang Jang, Deok-jae Jo, Eui-sung Kim, Seok-Hwan An, Bok-gi Min",South Korea,2012,TV-MA,135 min,6.5,Movie,2017-10-01
55cd42a2-7405-4576-be4b-1e48d8632c7f,28 Moons,,International TV Shows,"Jin-sung Yang, Kyu-jong Kim, Tae-hwan Kang, Geummi",South Korea,2016,TV-PG,1 Season,,TV Show,
55cd42a2-7405-4576-be4b-1e48d8632c7f,28 Moons,,Korean TV Shows,"Jin-sung Yang, Kyu-jong Kim, Tae-hwan Kang, Geummi",South Korea,2016,TV-PG,1 Season,,TV Show,
55cd42a2-7405-4576-be4b-1e48d8632c7f,28 Moons,,Romantic TV Shows,"Jin-sung Yang, Kyu-jong Kim, Tae-hwan Kang, Geummi",South Korea,2016,TV-PG,1 Season,,TV Show,
a371eb7e-cd0d-4eeb-aa52-706986477b97,3 Days to Kill,McG,Action & Adventure,"Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen, Tómas Lemarquis, Richard Sammel, Marc Andréoni, Bruno Ricci, Jonas Bloquet, Eriq Ebouaney","United States, France, Serbia",2014,PG-13,117 min,6.4,Movie,2020-12-01
911702fb-0e5e-45b8-9bb2-43772d475e08,3 Generations,Gaby Dellal,Dramas,"Elle Fanning, Naomi Watts, Susan Sarandon, Tate Donovan, Linda Emond, Jordan Carlos, Sam Trammell, Maria Dizzia, Tessa Albertson",United States,2015,PG-13,92 min,5.8,Movie,2017-08-28
911702fb-0e5e-45b8-9bb2-43772d475e08,3 Generations,Gaby Dellal,LGBTQ Movies,"Elle Fanning, Naomi Watts, Susan Sarandon, Tate Donovan, Linda Emond, Jordan Carlos, Sam Trammell, Maria Dizzia, Tessa Albertson",United States,2015,PG-13,92 min,5.8,Movie,2017-08-28
957847e1-57e0-4128-b6ed-2f422e5cb9b4,3 Idiots,Rajkumar Hirani,Comedies,"Aamir Khan, Kareena Kapoor, Madhavan, Sharman Joshi, Omi Vaidya, Boman Irani, Mona Singh, Javed Jaffrey",India,2009,PG-13,164 min,8.4,Movie,2021-04-01
957847e1-57e0-4128-b6ed-2f422e5cb9b4,3 Idiots,Rajkumar Hirani,Dramas,"Aamir Khan, Kareena Kapoor, Madhavan, Sharman Joshi, Omi Vaidya, Boman Irani, Mona Singh, Javed Jaffrey",India,2009,PG-13,164 min,8.4,Movie,2021-04-01
957847e1-57e0-4128-b6ed-2f422e5cb9b4,3 Idiots,Rajkumar Hirani,International Movies,"Aamir Khan, Kareena Kapoor, Madhavan, Sharman Joshi, Omi Vaidya, Boman Irani, Mona Singh, Javed Jaffrey",India,2009,PG-13,164 min,8.4,Movie,2021-04-01
b93b836b-aedc-486a-ae13-a2ffe67fabd8,3 Türken & ein Baby,Sinan Akkuş,Comedies,"Kostja Ullmann, Eko Fresh, Kida Khodr Ramadan, Sabrina Klüber, Sami Nasser, Kayla Rybicka, Jytte-Merle Böhrnsen, Emrah Erdogru, Tim Grothe, Hülya Duyar",Germany,2015,TV-MA,93 min,5.7,Movie,2016-12-15
b93b836b-aedc-486a-ae13-a2ffe67fabd8,3 Türken & ein Baby,Sinan Akkuş,International Movies,"Kostja Ullmann, Eko Fresh, Kida Khodr Ramadan, Sabrina Klüber, Sami Nasser, Kayla Rybicka, Jytte-Merle Böhrnsen, Emrah Erdogru, Tim Grothe, Hülya Duyar",Germany,2015,TV-MA,93 min,5.7,Movie,2016-12-15
05d7c83b-12b2-4441-b6a5-0f1c1c576ded,3%,,International TV Shows,"João Miguel, Bianca Comparato, Michel Gomes, Rodolfo Valente, Vaneza Oliveira, Rafael Lozano, Viviane Porto, Mel Fronckowiak, Sergio Mamberti, Zezé Motta, Celso Frateschi",Brazil,2020,TV-MA,4 Seasons,7.5,TV Show,2020-08-14
05d7c83b-12b2-4441-b6a5-0f1c1c576ded,3%,,TV Dramas,"João Miguel, Bianca Comparato, Michel Gomes, Rodolfo Valente, Vaneza Oliveira, Rafael Lozano, Viviane Porto, Mel Fronckowiak, Sergio Mamberti, Zezé Motta, Celso Frateschi",Brazil,2020,TV-MA,4 Seasons,7.5,TV Show,2020-08-14
05d7c83b-12b2-4441-b6a5-0f1c1c576ded,3%,,TV Sci-Fi & Fantasy,"João Miguel, Bianca Comparato, Michel Gomes, Rodolfo Valente, Vaneza Oliveira, Rafael Lozano, Viviane Porto, Mel Fronckowiak, Sergio Mamberti, Zezé Motta, Celso Frateschi",Brazil,2020,TV-MA,4 Seasons,7.5,TV Show,2020-08-14
56c932ce-6cab-43f0-92f8-cb6b57ba02be,3022,John Suits,Independent Movies,"Omar Epps, Kate Walsh, Miranda Cosgrove, Angus Macfadyen, Jorja Fox, Enver Gjokaj, Haaz Sleiman",United States,2019,R,91 min,4.7,Movie,2020-03-19
56c932ce-6cab-43f0-92f8-cb6b57ba02be,3022,John Suits,Sci-Fi & Fantasy,"Omar Epps, Kate Walsh, Miranda Cosgrove, Angus Macfadyen, Jorja Fox, Enver Gjokaj, Haaz Sleiman",United States,2019,R,91 min,4.7,Movie,2020-03-19
56c932ce-6cab-43f0-92f8-cb6b57ba02be,3022,John Suits,Thrillers,"Omar Epps, Kate Walsh, Miranda Cosgrove, Angus Macfadyen, Jorja Fox, Enver Gjokaj, Haaz Sleiman",United States,2019,R,91 min,4.7,Movie,2020-03-19
f190816d-343d-4cfb-a123-e28ffe6b06b2,365 Days,"Barbara Białowąs, Tomasz Mandes",Dramas,"Anna-Maria Sieklucka, Michele Morrone, Bronisław Wrocławski, Otar Saralidze, Magdalena Lamparska, Natasza Urbańska, Grażyna Szapołowska, Tomasz Stockinger, Gianni Parisi, Mateusz Łasowski",Poland,2020,TV-MA,114 min,3.5,Movie,2020-06-07
f190816d-343d-4cfb-a123-e28ffe6b06b2,365 Days,"Barbara Białowąs, Tomasz Mandes",International Movies,"Anna-Maria Sieklucka, Michele Morrone, Bronisław Wrocławski, Otar Saralidze, Magdalena Lamparska, Natasza Urbańska, Grażyna Szapołowska, Tomasz Stockinger, Gianni Parisi, Mateusz Łasowski",Poland,2020,TV-MA,114 min,3.5,Movie,2020-06-07
f190816d-343d-4cfb-a123-e28ffe6b06b2,365 Days,"Barbara Białowąs, Tomasz Mandes",Romantic Movies,"Anna-Maria Sieklucka, Michele Morrone, Bronisław Wrocławski, Otar Saralidze, Magdalena Lamparska, Natasza Urbańska, Grażyna Szapołowska, Tomasz Stockinger, Gianni Parisi, Mateusz Łasowski",Poland,2020,TV-MA,114 min,3.5,Movie,2020-06-07
d4164a76-f1eb-4788-9910-c8e9cce9b865,37 Seconds,Hikari,Dramas,"Mei Kayama, Misuzu Kanno, Shunsuke Daitoh, Makiko Watanabe, Yoshihiko Kumashino, Minori Hagiwara, Shohei Uno, Yuka Itaya, Kiyohiko Shibukawa, Eita Okuno, Haruka Imou, Toshinori Omi",Japan,2020,TV-MA,116 min,7.4,Movie,2020-01-31
d4164a76-f1eb-4788-9910-c8e9cce9b865,37 Seconds,Hikari,International Movies,"Mei Kayama, Misuzu Kanno, Shunsuke Daitoh, Makiko Watanabe, Yoshihiko Kumashino, Minori Hagiwara, Shohei Uno, Yuka Itaya, Kiyohiko Shibukawa, Eita Okuno, Haruka Imou, Toshinori Omi",Japan,2020,TV-MA,116 min,7.4,Movie,2020-01-31
2417652c-f377-4647-bb3b-74ab6382ed10,3Below: Tales of Arcadia,,Kids' TV,"Tatiana Maslany, Diego Luna, Nick Offerman, Nick Frost, Glenn Close, Alon Aboutboul, Hayley Atwell, Darin De Paul, Andy Garcia, Cheryl Hines, Tom Kenny, Chris Obi, Cole Sand, Frank Welker, Steven Yeun",United States,2019,TV-Y7,2 Seasons,7.6,TV Show,2019-07-12
2417652c-f377-4647-bb3b-74ab6382ed10,3Below: Tales of Arcadia,,TV Action & Adventure,"Tatiana Maslany, Diego Luna, Nick Offerman, Nick Frost, Glenn Close, Alon Aboutboul, Hayley Atwell, Darin De Paul, Andy Garcia, Cheryl Hines, Tom Kenny, Chris Obi, Cole Sand, Frank Welker, Steven Yeun",United States,2019,TV-Y7,2 Seasons,7.6,TV Show,2019-07-12
2417652c-f377-4647-bb3b-74ab6382ed10,3Below: Tales of Arcadia,,TV Sci-Fi & Fantasy,"Tatiana Maslany, Diego Luna, Nick Offerman, Nick Frost, Glenn Close, Alon Aboutboul, Hayley Atwell, Darin De Paul, Andy Garcia, Cheryl Hines, Tom Kenny, Chris Obi, Cole Sand, Frank Welker, Steven Yeun",United States,2019,TV-Y7,2 Seasons,7.6,TV Show,2019-07-12
eeeeec93-6de4-4a3f-8722-2de81adb7ca6,40 Sticks,Victor Gatonye,International Movies,"Robert Agengo, Mwaura Bilal, Andreo Kamau, Cajetan Boy, Arabron Nyyeneque, Shiviske Shivisi, Xavier Ywaya",Kenya,2019,TV-14,93 min,6.6,Movie,2020-11-20
eeeeec93-6de4-4a3f-8722-2de81adb7ca6,40 Sticks,Victor Gatonye,Thrillers,"Robert Agengo, Mwaura Bilal, Andreo Kamau, Cajetan Boy, Arabron Nyyeneque, Shiviske Shivisi, Xavier Ywaya",Kenya,2019,TV-14,93 min,6.6,Movie,2020-11-20
e14fd618-75bb-4800-b86a-ca3af91bdd67,44 Cats,,Kids' TV,"Sarah Natochenny, Suzy Myers, Simona Berman, Erica Schroeder, Marca Leigh, Scottie Ray, Henry F. Benjamin",Italy,2018,TV-Y7,2 Seasons,6.0,TV Show,2020-10-01
72aa74c5-6299-4872-9bb0-9a6b5d492ae3,45 rpm,,International TV Shows,"Carlos Cuevas, Guiomar Puerta, Iván Marcos, Israel Elejalde, Eudald Font, Luis Larrodera, Carmen Gutiérrez, Diana Gómez, Vito Sanz, Marina San José, Pere Ponce, Joan Pera",Spain,2019,TV-MA,1 Season,7.2,TV Show,
72aa74c5-6299-4872-9bb0-9a6b5d492ae3,45 rpm,,Romantic TV Shows,"Carlos Cuevas, Guiomar Puerta, Iván Marcos, Israel Elejalde, Eudald Font, Luis Larrodera, Carmen Gutiérrez, Diana Gómez, Vito Sanz, Marina San José, Pere Ponce, Joan Pera",Spain,2019,TV-MA,1 Season,7.2,TV Show,
72aa74c5-6299-4872-9bb0-9a6b5d492ae3,45 rpm,,Spanish-Language TV Shows,"Carlos Cuevas, Guiomar Puerta, Iván Marcos, Israel Elejalde, Eudald Font, Luis Larrodera, Carmen Gutiérrez, Diana Gómez, Vito Sanz, Marina San José, Pere Ponce, Joan Pera",Spain,2019,TV-MA,1 Season,7.2,TV Show,
73d7771e-644d-4b13-9a03-ce27e1b26c12,46,Serdar Akar,International TV Shows,"Erdal Beşikçioğlu, Yasemin Allen, Melis Birkan, Saygın Soysal, Berkan Şal, Metin Belgin, Ayça Eren, Selin Uludoğan, Özay Fecht, Suna Yıldızoğlu",Turkey,2016,TV-MA,1 Season,8.4,TV Show,
73d7771e-644d-4b13-9a03-ce27e1b26c12,46,Serdar Akar,TV Dramas,"Erdal Beşikçioğlu, Yasemin Allen, Melis Birkan, Saygın Soysal, Berkan Şal, Metin Belgin, Ayça Eren, Selin Uludoğan, Özay Fecht, Suna Yıldızoğlu",Turkey,2016,TV-MA,1 Season,8.4,TV Show,
73d7771e-644d-4b13-9a03-ce27e1b26c12,46,Serdar Akar,TV Mysteries,"Erdal Beşikçioğlu, Yasemin Allen, Melis Birkan, Saygın Soysal, Berkan Şal, Metin Belgin, Ayça Eren, Selin Uludoğan, Özay Fecht, Suna Yıldızoğlu",Turkey,2016,TV-MA,1 Season,8.4,TV Show,
1d4df232-d04b-4db5-a196-e3f99ee9a357,48 Christmas Wishes,"Marco Deufemia, Justin G. Dyck",Children & Family Movies,"Khiyla Aynne, Noah Dyer, Maya Franzoi, Clara Kushnir, Madeline Leon, Liam MacDonald, Matt Schichter, Ethan Yang, Adam Crew",Canada,2017,TV-G,84 min,3.8,Movie,2017-12-20
1d4df232-d04b-4db5-a196-e3f99ee9a357,48 Christmas Wishes,"Marco Deufemia, Justin G. Dyck",Comedies,"Khiyla Aynne, Noah Dyer, Maya Franzoi, Clara Kushnir, Madeline Leon, Liam MacDonald, Matt Schichter, Ethan Yang, Adam Crew",Canada,2017,TV-G,84 min,3.8,Movie,2017-12-20
a9b7e1fe-08ce-40cf-8e94-ee6e74102eee,4L,Gerardo Olivares,Comedies,"Jean Reno, Hovik Keuchkerian, Susana Abaitua, Juan Dos Santos, Arturo Valls, Enrique San Francisco, Francesc Garrido, Eric Nguyen",Spain,2019,TV-MA,105 min,5.8,Movie,2019-07-12
a9b7e1fe-08ce-40cf-8e94-ee6e74102eee,4L,Gerardo Olivares,Dramas,"Jean Reno, Hovik Keuchkerian, Susana Abaitua, Juan Dos Santos, Arturo Valls, Enrique San Francisco, Francesc Garrido, Eric Nguyen",Spain,2019,TV-MA,105 min,5.8,Movie,2019-07-12
a9b7e1fe-08ce-40cf-8e94-ee6e74102eee,4L,Gerardo Olivares,Independent Movies,"Jean Reno, Hovik Keuchkerian, Susana Abaitua, Juan Dos Santos, Arturo Valls, Enrique San Francisco, Francesc Garrido, Eric Nguyen",Spain,2019,TV-MA,105 min,5.8,Movie,2019-07-12
87fae73b-d8ef-4ea5-9085-a44560e0ce39,4th Republic,Ishaya Bako,Dramas,"Kate Henshaw-Nuttal, Enyinna Nwigwe, Linda Ejiofor, Yakubu Mohammed, Bimbo Manuel, Sani Mu’azu, Emil Hirai-Garuba, Rekiya Ibrahim Atta",Nigeria,2019,TV-MA,120 min,,Movie,2020-06-13
87fae73b-d8ef-4ea5-9085-a44560e0ce39,4th Republic,Ishaya Bako,International Movies,"Kate Henshaw-Nuttal, Enyinna Nwigwe, Linda Ejiofor, Yakubu Mohammed, Bimbo Manuel, Sani Mu’azu, Emil Hirai-Garuba, Rekiya Ibrahim Atta",Nigeria,2019,TV-MA,120 min,,Movie,2020-06-13
87fae73b-d8ef-4ea5-9085-a44560e0ce39,4th Republic,Ishaya Bako,Thrillers,"Kate Henshaw-Nuttal, Enyinna Nwigwe, Linda Ejiofor, Yakubu Mohammed, Bimbo Manuel, Sani Mu’azu, Emil Hirai-Garuba, Rekiya Ibrahim Atta",Nigeria,2019,TV-MA,120 min,,Movie,2020-06-13
5ad8716c-ed9e-404b-ac49-5f135dbd27f9,5 Flights Up,Richard Loncraine,Comedies,"Josh Pais, Claire van der Boom, Morgan Freeman, Diane Keaton, Carrie Preston, Cynthia Nixon, Korey Jackson, Diane Ciesla, Michael Cristofer",United States,2014,PG-13,92 min,6.1,Movie,2019-03-17
5ad8716c-ed9e-404b-ac49-5f135dbd27f9,5 Flights Up,Richard Loncraine,Dramas,"Josh Pais, Claire van der Boom, Morgan Freeman, Diane Keaton, Carrie Preston, Cynthia Nixon, Korey Jackson, Diane Ciesla, Michael Cristofer",United States,2014,PG-13,92 min,6.1,Movie,2019-03-17
5ad8716c-ed9e-404b-ac49-5f135dbd27f9,5 Flights Up,Richard Loncraine,Independent Movies,"Josh Pais, Claire van der Boom, Morgan Freeman, Diane Keaton, Carrie Preston, Cynthia Nixon, Korey Jackson, Diane Ciesla, Michael Cristofer",United States,2014,PG-13,92 min,6.1,Movie,2019-03-17
a1965882-4893-4178-8de0-b10deaa9b759,5 Star Christmas,Marco Risi,Comedies,"Massimo Ghini, Ricky Memphis, Martina Stella, Ralph Palka, Biagio Izzo, Riccardo Rossi, Paola Minaccioni",Italy,2018,TV-14,96 min,4.4,Movie,2018-12-07
a1965882-4893-4178-8de0-b10deaa9b759,5 Star Christmas,Marco Risi,International Movies,"Massimo Ghini, Ricky Memphis, Martina Stella, Ralph Palka, Biagio Izzo, Riccardo Rossi, Paola Minaccioni",Italy,2018,TV-14,96 min,4.4,Movie,2018-12-07
680ebb4c-ff26-4d3d-af77-72af6d45b21b,50M2,,International TV Shows,"Engin Öztürk, Kürşat Alnıaçık, Cengiz Bozkurt, Aybüke Pusat, Tolga Tekin, Özgür Emre Yıldırım, Yiğit Kirazcı",Turkey,2021,TV-MA,1 Season,6.9,TV Show,
680ebb4c-ff26-4d3d-af77-72af6d45b21b,50M2,,TV Dramas,"Engin Öztürk, Kürşat Alnıaçık, Cengiz Bozkurt, Aybüke Pusat, Tolga Tekin, Özgür Emre Yıldırım, Yiğit Kirazcı",Turkey,2021,TV-MA,1 Season,6.9,TV Show,
680ebb4c-ff26-4d3d-af77-72af6d45b21b,50M2,,TV Thrillers,"Engin Öztürk, Kürşat Alnıaçık, Cengiz Bozkurt, Aybüke Pusat, Tolga Tekin, Özgür Emre Yıldırım, Yiğit Kirazcı",Turkey,2021,TV-MA,1 Season,6.9,TV Show,
551e2c27-ae54-4918-bb58-4a6e7f1010c3,5Gang,Matei Dima,Comedies,"Andrei Selaru, Dorian Popa, Julia Marcan, Ana Radu, Cosmin Nedelcu, Diana Condurache, Andrei Gavril, Luca Bogdan",Romania,2019,TV-14,96 min,1.9,Movie,2020-04-27
551e2c27-ae54-4918-bb58-4a6e7f1010c3,5Gang,Matei Dima,International Movies,"Andrei Selaru, Dorian Popa, Julia Marcan, Ana Radu, Cosmin Nedelcu, Diana Condurache, Andrei Gavril, Luca Bogdan",Romania,2019,TV-14,96 min,1.9,Movie,2020-04-27
35907fda-3f21-4d11-b099-22076981590f,6 Balloons,Marja Lewis Ryan,Dramas,"Abbi Jacobson, Dave Franco, Jane Kaczmarek, Tim Matheson, Charlotte Carel, Madeline Carel, Maya Erskine, Dawan Owens, Jen Tullock",United States,2018,TV-MA,75 min,6.0,Movie,2018-04-06
35907fda-3f21-4d11-b099-22076981590f,6 Balloons,Marja Lewis Ryan,Independent Movies,"Abbi Jacobson, Dave Franco, Jane Kaczmarek, Tim Matheson, Charlotte Carel, Madeline Carel, Maya Erskine, Dawan Owens, Jen Tullock",United States,2018,TV-MA,75 min,6.0,Movie,2018-04-06
06ecdc93-ac85-401e-a9cf-943dd13ffa59,6 Bullets,Ernie Barbarash,Action & Adventure,"Jean-Claude Van Damme, Joe Flanigan, Anna-Louise Plowman, Charlotte Beaumont, Steve Nicolson, Uriel Emil, Louis Dempsey, Mark Lewis, Kristopher Van Varenberg, Bianca Brigitte VanDamme",United States,2012,R,115 min,6.0,Movie,2021-07-01
3a20d9c4-4f2b-4eb7-a9c5-e12b2c46ccbc,6 Underground,Michael Bay,Action & Adventure,"Ryan Reynolds, Mélanie Laurent, Corey Hawkins, Dave Franco, Adria Arjona, Manuel Garcia-Rulfo, Ben Hardy, Lior Raz, Payman Maadi, Yuri Kolokolnikov, Kim Kold",United States,2019,R,129 min,6.0,Movie,2019-12-13
3a20d9c4-4f2b-4eb7-a9c5-e12b2c46ccbc,6 Underground,Michael Bay,Dramas,"Ryan Reynolds, Mélanie Laurent, Corey Hawkins, Dave Franco, Adria Arjona, Manuel Garcia-Rulfo, Ben Hardy, Lior Raz, Payman Maadi, Yuri Kolokolnikov, Kim Kold",United States,2019,R,129 min,6.0,Movie,2019-12-13
1341d188-3b36-454f-8b91-0f2f6e3b1261,6 Years,Hannah Fidell,Dramas,"Taissa Farmiga, Ben Rosenfield, Lindsay Burdge, Joshua Leonard, Jennifer Lafleur, Peter Vack, Dana Wheeler-Nicholson, Jason Newman, Molly McMichael",United States,2015,TV-MA,80 min,5.5,Movie,2015-09-08
1341d188-3b36-454f-8b91-0f2f6e3b1261,6 Years,Hannah Fidell,Independent Movies,"Taissa Farmiga, Ben Rosenfield, Lindsay Burdge, Joshua Leonard, Jennifer Lafleur, Peter Vack, Dana Wheeler-Nicholson, Jason Newman, Molly McMichael",United States,2015,TV-MA,80 min,5.5,Movie,2015-09-08
1341d188-3b36-454f-8b91-0f2f6e3b1261,6 Years,Hannah Fidell,Romantic Movies,"Taissa Farmiga, Ben Rosenfield, Lindsay Burdge, Joshua Leonard, Jennifer Lafleur, Peter Vack, Dana Wheeler-Nicholson, Jason Newman, Molly McMichael",United States,2015,TV-MA,80 min,5.5,Movie,2015-09-08
a5439caa-3f74-4e65-b18d-6b746107ebe0,60 Days In,,Reality TV,,United States,2019,TV-MA,1 Season,7.6,TV Show,
c494cdd7-fffa-4ba3-86f7-43f5dd3302cc,678,Mohamed Diab,Dramas,"Maged El-Kidwani, Bassem Samra, Ahmed El Fishawy, Nelly Kariem, Boshra, Nahed El Sebaï, Marwa Mehran, Sawsan Badr, Omar El Saeed, Moataz Al-Demerdash",,2009,TV-14,99 min,,Movie,2021-05-20
c494cdd7-fffa-4ba3-86f7-43f5dd3302cc,678,Mohamed Diab,Independent Movies,"Maged El-Kidwani, Bassem Samra, Ahmed El Fishawy, Nelly Kariem, Boshra, Nahed El Sebaï, Marwa Mehran, Sawsan Badr, Omar El Saeed, Moataz Al-Demerdash",,2009,TV-14,99 min,,Movie,2021-05-20
c494cdd7-fffa-4ba3-86f7-43f5dd3302cc,678,Mohamed Diab,International Movies,"Maged El-Kidwani, Bassem Samra, Ahmed El Fishawy, Nelly Kariem, Boshra, Nahed El Sebaï, Marwa Mehran, Sawsan Badr, Omar El Saeed, Moataz Al-Demerdash",,2009,TV-14,99 min,,Movie,2021-05-20
a395a22c-0c57-4732-b777-2d3f3cea1db3,7 años,Roger Gual,Dramas,"Paco León, Juana Acosta, Juan Pablo Raba, Alex Brendemühl, Manuel Morón",Spain,2016,TV-MA,77 min,7.0,Movie,2016-10-27
a395a22c-0c57-4732-b777-2d3f3cea1db3,7 años,Roger Gual,International Movies,"Paco León, Juana Acosta, Juan Pablo Raba, Alex Brendemühl, Manuel Morón",Spain,2016,TV-MA,77 min,7.0,Movie,2016-10-27
13a74096-796d-4ac5-8c56-0003ad56441d,7 Days Out,,Docuseries,,United States,2018,TV-PG,1 Season,6.7,TV Show,
ba8c4eb7-567b-474b-8e5b-f9f3df4ac7aa,7 Khoon Maaf,Vishal Bhardwaj,Dramas,"Priyanka Chopra, Neil Nitin Mukesh, John Abraham, Irrfan Khan, Aleksandr Dyachenko, Annu Kapoor, Naseeruddin Shah, Vivaan Shah, Usha Uthup, Konkona Sen Sharma",India,2011,TV-MA,148 min,6.3,Movie,2018-08-02
ba8c4eb7-567b-474b-8e5b-f9f3df4ac7aa,7 Khoon Maaf,Vishal Bhardwaj,International Movies,"Priyanka Chopra, Neil Nitin Mukesh, John Abraham, Irrfan Khan, Aleksandr Dyachenko, Annu Kapoor, Naseeruddin Shah, Vivaan Shah, Usha Uthup, Konkona Sen Sharma",India,2011,TV-MA,148 min,6.3,Movie,2018-08-02
ba8c4eb7-567b-474b-8e5b-f9f3df4ac7aa,7 Khoon Maaf,Vishal Bhardwaj,Thrillers,"Priyanka Chopra, Neil Nitin Mukesh, John Abraham, Irrfan Khan, Aleksandr Dyachenko, Annu Kapoor, Naseeruddin Shah, Vivaan Shah, Usha Uthup, Konkona Sen Sharma",India,2011,TV-MA,148 min,6.3,Movie,2018-08-02
739bb7ad-8f71-4cfd-b12d-f7c9475edf8e,7 Yards: The Chris Norton Story,Jonathon Link,Documentaries,Chris Norton,United States,2021,TV-PG,93 min,7.6,Movie,2021-03-30
f65359c4-1fea-4e3a-8b24-d0c259665667,7:19,Jorge Michel Grau,Dramas,"Demián Bichir, Héctor Bonilla, Oscar Serrano, Azalia Ortiz, Octavio Michel, Carmen Beato",Mexico,2016,TV-MA,93 min,5.8,Movie,2016-12-23
f65359c4-1fea-4e3a-8b24-d0c259665667,7:19,Jorge Michel Grau,International Movies,"Demián Bichir, Héctor Bonilla, Oscar Serrano, Azalia Ortiz, Octavio Michel, Carmen Beato",Mexico,2016,TV-MA,93 min,5.8,Movie,2016-12-23
1e03dfaa-2d55-4631-937d-f0c19904f739,72 Cutest Animals,,Docuseries,,Australia,2016,TV-PG,1 Season,5.7,TV Show,
1e03dfaa-2d55-4631-937d-f0c19904f739,72 Cutest Animals,,International TV Shows,,Australia,2016,TV-PG,1 Season,5.7,TV Show,
1e03dfaa-2d55-4631-937d-f0c19904f739,72 Cutest Animals,,Science & Nature TV,,Australia,2016,TV-PG,1 Season,5.7,TV Show,
b555fc9a-4912-420a-829f-73c2debbeb50,72 Dangerous Animals: Asia,,Docuseries,Bob Brisbane,Australia,2018,TV-14,1 Season,6.5,TV Show,
b555fc9a-4912-420a-829f-73c2debbeb50,72 Dangerous Animals: Asia,,International TV Shows,Bob Brisbane,Australia,2018,TV-14,1 Season,6.5,TV Show,
b555fc9a-4912-420a-829f-73c2debbeb50,72 Dangerous Animals: Asia,,Science & Nature TV,Bob Brisbane,Australia,2018,TV-14,1 Season,6.5,TV Show,
cb3e243c-25f9-4ee1-b480-78c1b02ceb43,72 Dangerous Animals: Latin America,,Docuseries,Bob Brisbane,"Australia, United States",2017,TV-14,1 Season,6.8,TV Show,
cb3e243c-25f9-4ee1-b480-78c1b02ceb43,72 Dangerous Animals: Latin America,,International TV Shows,Bob Brisbane,"Australia, United States",2017,TV-14,1 Season,6.8,TV Show,
cb3e243c-25f9-4ee1-b480-78c1b02ceb43,72 Dangerous Animals: Latin America,,Science & Nature TV,Bob Brisbane,"Australia, United States",2017,TV-14,1 Season,6.8,TV Show,
6c182827-dd28-46c4-8099-2a3bdd8f55cc,72 Dangerous Places to Live,,Docuseries,Mitch Ryan,Australia,2016,TV-PG,1 Season,6.5,TV Show,
6c182827-dd28-46c4-8099-2a3bdd8f55cc,72 Dangerous Places to Live,,International TV Shows,Mitch Ryan,Australia,2016,TV-PG,1 Season,6.5,TV Show,
